LaptopId,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
855,163,Lenovo,legion y520-15ikbn,Gaming,15.6,IPS Panel Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,256GB SSD,nvidia geforce 1050 ti,Windows 10,2.5kg,1079.0
856,24,HP,15-bs101nv (i7-8550u/8gb/256gb/fhd/w10),Ultrabook,15.6,Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.91kg,659.0
857,399,Lenovo,thinkpad x1,Ultrabook,14.0,IPS Panel 2560x1440,intel core i7 7500u 2.7ghz,16GB,1TB SSD,intel hd graphics 620,Windows 10,1.13kg,2625.0
858,618,MSI,gt62vr 7re,Gaming,15.6,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,256GB SSD +  1TB HDD,nvidia geforce 1070,Windows 10,2.94kg,2267.86
859,600,HP,elitebook 850,Notebook,15.6,Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.84kg,1219.0
860,113,HP,probook 440,Notebook,14.0,IPS Panel 1366x768,intel core i5 8250u 1.6ghz,4GB,500GB HDD,intel uhd graphics 620,Windows 10,1.63kg,722.0
861,1171,HP,probook 450,Notebook,15.6,Full HD 1920x1080,intel core i7 8550u 1.8ghz,16GB,512GB SSD,intel uhd graphics 620,Windows 10,2.1kg,1159.0
862,104,Microsoft,surface laptop,Ultrabook,13.5,Touchscreen 2256x1504,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10 S,1.252kg,1340.0
863,977,Asus,q534ux-bhi7t19 (i7-7500u/16gb/2tb,2 in 1 Convertible,15.6,4K Ultra HD / Touchscreen 3840x2160,intel core i7 7500u 2.7ghz,16GB,512GB SSD +  2TB HDD,nvidia geforce 950m,Windows 10,2.3kg,1799.0
864,1003,HP,probook 440,Notebook,14.0,1366x768,intel core i5 7200u 2.5ghz,4GB,500GB HDD,intel hd graphics 620,Windows 10,1.64kg,779.0
865,816,Razer,blade stealth,Ultrabook,12.5,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,intel core i7 7500u 2.7ghz,16GB,512GB SSD,intel hd graphics 620,Windows 10,1.29kg,1799.0
866,171,HP,17-bs001nv (i5-7200u/6gb/2tb/radeon,Notebook,17.3,IPS Panel Full HD 1920x1080,intel core i5 7200u 2.5ghz,6GB,2TB HDD,amd radeon 520,Windows 10,2.71kg,699.0
867,590,Asus,tp501ua-cj131t (i5-7200u/8gb/1tb/w10),2 in 1 Convertible,15.6,Touchscreen 1366x768,intel core i5 7200u 2.5ghz,8GB,1TB HDD,intel hd graphics 520,Windows 10,2.2kg,739.0
868,769,Acer,aspire a315-31,Notebook,15.6,1366x768,intel pentium quad core n4200 1.1ghz,4GB,1TB HDD,intel hd graphics 505,Linux,2.1kg,298.0
869,956,Dell,xps 13,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,intel core i5 7y54 1.2ghz,8GB,256GB SSD,intel hd graphics 615,Windows 10,1.24kg,1899.0
870,398,Dell,precision m5520,Workstation,15.6,4K Ultra HD / Touchscreen 3840x2160,intel core i7 7700hq 2.8ghz,8GB,256GB SSD,nvidia quadro m1200,Windows 10,1.78kg,2712.0
871,401,Asus,fx753vd-gc461t (i7-7700hq/16gb/1tb,Gaming,17.3,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,256GB SSD +  1TB HDD,nvidia geforce 1050,Windows 10,2.9kg,1529.0
872,613,Dell,inspiron 3567,Notebook,15.6,1366x768,intel core i3 6006u 2.0ghz,4GB,1TB HDD,intel hd graphics 520,Linux,2.25kg,359.0
873,505,Lenovo,thinkpad 13,Notebook,13.3,Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.44kg,949.0
874,489,Asus,zenbook ux390ua,Ultrabook,12.5,Full HD 1920x1080,intel core i7 7500u 2.7ghz,16GB,512GB SSD,intel hd graphics 620,Windows 10,0.91kg,1950.0
875,634,Asus,x541na-go414t (n3350/8gb/1tb/w10),Notebook,15.6,1366x768,intel celeron dual core n3350 1.1ghz,8GB,1TB HDD,intel hd graphics 500,Windows 10,2kg,399.0
876,437,Google,pixelbook (core,Ultrabook,12.3,Touchscreen 2400x1600,intel core i7 7y75 1.3ghz,16GB,512GB SSD,intel hd graphics 615,Chrome OS,1.1kg,2199.0
877,1281,Dell,inspiron 3567,Notebook,15.6,1366x768,intel core i7 7500u 2.7ghz,8GB,1TB HDD,amd radeon r5 m430,Linux,2.3kg,805.99
878,37,Dell,inspiron 5770,Notebook,17.3,IPS Panel Full HD 1920x1080,intel core i5 8250u 1.6ghz,8GB,128GB SSD +  1TB HDD,amd radeon 530,Windows 10,2.8kg,979.0
879,1249,Dell,xps 13,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,intel core i5 7y54 1.2ghz,8GB,256GB SSD,intel hd graphics 615,Windows 10,1.24kg,1813.0
880,1202,Dell,inspiron 5579,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,intel core i7 8550u 1.8ghz,16GB,512GB SSD,intel uhd graphics 620,Windows 10,2kg,1285.0
881,11,HP,250 g6,Notebook,15.6,Full HD 1920x1080,intel core i3 6006u 2.0ghz,4GB,500GB HDD,intel hd graphics 520,No OS,1.86kg,344.99
882,917,MSI,ge72vr 6rf,Gaming,17.3,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,256GB SSD +  1TB HDD,nvidia geforce 1050 ti,Windows 10,2.7kg,1599.0
883,1035,HP,elitebook 820,Ultrabook,12.5,Full HD 1920x1080,intel core i7 6500u 2.5ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,1.26kg,1349.0
884,892,Samsung,notebook 9,Ultrabook,15.0,Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.17kg,1699.0
885,380,HP,omen 17-w212nv,Gaming,17.3,IPS Panel Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 1050,Windows 10,3.35kg,1191.0
886,1055,HP,probook 650,Notebook,15.6,1366x768,intel core i3 6100u 2.3ghz,4GB,500GB HDD,intel hd graphics 520,Windows 10,2.31kg,705.15
887,269,Lenovo,v330-15ikb (i7-8550u/8gb/256gb/fhd/w10),Notebook,15.6,Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,256GB SSD,intel uhd graphics 620,Windows 10,2.05kg,880.0
888,526,Lenovo,ideapad 320-15ikb,Notebook,15.6,Full HD 1920x1080,intel core i7 7500u 2.7ghz,4GB,1TB HDD,nvidia geforce 920mx,Windows 10,2.2kg,799.0
889,796,Asus,r417na-rs01 (n3350/4gb/32gb/w10),Notebook,14.0,1366x768,intel celeron dual core n3350 1.1ghz,4GB,32GB Flash Storage,intel hd graphics 500,Windows 10,1.63kg,299.0
890,327,Asus,vivobook s15,Ultrabook,15.6,Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB SSD,nvidia geforce 940mx,Windows 10,1.7kg,1049.9
891,1290,Dell,inspiron 3567,Notebook,15.6,1366x768,intel core i3 7100u 2.4ghz,6GB,1TB HDD,intel hd graphics 620,Windows 10,2.3kg,459.0
892,899,Dell,latitude 5580,Notebook,15.6,Full HD 1920x1080,intel core i5 7300u 2.6ghz,8GB,500GB HDD,intel hd graphics 620,Windows 10,1.9kg,935.0
893,545,HP,probook 450,Notebook,15.6,Full HD 1920x1080,intel core i3 7100u 2.4ghz,4GB,128GB SSD,intel hd graphics 620,Windows 10,2.1kg,705.5
894,1188,Dell,xps 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,intel core i5 6300u 2.4ghz,8GB,256GB SSD,intel hd graphics 520,Linux,1.23kg,1099.0
895,475,Dell,latitude e5470,Notebook,14.0,1366x768,intel core i3 6100u 2.3ghz,8GB,128GB SSD,intel hd graphics 520,Windows 10,1.79kg,740.0
896,1096,Dell,inspiron 5567,Notebook,15.6,Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,1TB HDD,amd radeon r7 m445,Windows 10,2.36kg,638.8
897,876,Asus,x541na-go121 (n4200/4gb/1tb/linux),Notebook,15.6,1366x768,intel pentium quad core n4200 1.1ghz,4GB,1TB HDD,intel hd graphics 505,Linux,2kg,398.99
898,324,Acer,aspire 5,Notebook,15.6,1366x768,amd a12 9720p 2.7ghz,8GB,256GB SSD,amd radeon rx 540,Windows 10,2.2kg,659.0
899,65,Asus,zenbook pro,Ultrabook,15.6,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,512GB SSD,nvidia geforce 1050 ti,Windows 10,1.8kg,1983.0
900,929,HP,probook 640,Notebook,14.0,1366x768,intel core i5 6200u 2.3ghz,4GB,500GB HDD,intel hd graphics 520,Windows 10,1.95kg,1149.0
901,976,Lenovo,thinkpad t460,Notebook,14.0,1366x768,intel core i5 6200u 2.3ghz,4GB,508GB Hybrid,intel hd graphics 520,Windows 7,1.70kg,1002.0
902,708,Lenovo,thinkpad t460p,Notebook,14.0,Full HD 1920x1080,intel core i5 6300hq 2.3ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,1.8kg,1191.0
903,1166,Lenovo,thinkpad t570,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.95kg,1390.0
904,792,Lenovo,thinkpad yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,intel core i7 7500u 2.7ghz,8GB,512GB SSD,intel hd graphics 620,Windows 10,1.37kg,1970.0
905,802,Dell,xps 13,Ultrabook,13.3,Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.29kg,1499.0
906,1185,Asus,rog gl552vw-dm201t,Gaming,15.6,IPS Panel Full HD 1920x1080,intel core i7 6700hq 2.6ghz,8GB,256GB SSD +  1TB HDD,nvidia geforce 960m,Windows 10,2.591kg,909.0
907,994,Dell,inspiron 5378,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.68kg,889.0
908,615,Asus,fx753vd-gc007t (i7-7700hq/8gb/1tb,Gaming,17.3,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 1050,Windows 10,3kg,1168.0
909,1063,Dell,inspiron 5567,Notebook,15.6,Full HD 1920x1080,intel core i7 7500u 2.7ghz,16GB,2TB HDD,amd radeon r7 m445,Windows 10,2.32kg,989.99
910,96,Dell,inspiron 3567,Notebook,15.6,Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,1TB HDD,amd radeon r5 m430,Linux,2.2kg,599.9
911,539,Lenovo,thinkpad e470,Notebook,14.0,IPS Panel Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB SSD,nvidia geforce 940mx,Windows 10,1.87kg,859.0
